Date,Close/Last,Volume,Open,High,Low
03/15/2019,7688.53,--,7658.41,7714.96,7652.04
03/14/2019,7630.91,--,7644.79,7653.1,7627.02
03/13/2019,7643.41,--,7621.38,7677.07,7619.46
03/12/2019,7591.03,--,7571.85,7611.13,7560.46
03/11/2019,7558.06,--,7442.56,7558.23,7442.4
03/08/2019,7408.14,--,7334.35,7411.52,7332.92
03/07/2019,7421.46,--,7483.79,7489.08,7397.19
03/06/2019,7505.92,--,7575.38,7579.02,7499.87
03/05/2019,7576.36,--,7582.29,7598.66,7543.54
03/04/2019,7577.57,--,7636.62,7643.66,7501.56
03/01/2019,7595.35,--,7587.45,7603.04,7540.75
02/28/2019,7532.53,--,7533.31,7561.9,7516.48
02/27/2019,7554.51,--,7526.42,7562.29,7485.39
02/26/2019,7549.3,--,7535.29,7573.22,7524.31
02/25/2019,7554.46,--,7585.3,7602.69,7551.61
02/22/2019,7527.54,--,7481.63,7527.54,7479.01
02/21/2019,7459.71,--,7475.41,7485.75,7430.89
02/20/2019,7489.07,--,7490.31,7513.7,7455.25
02/19/2019,7486.77,--,7450.75,7507.79,7450.27
02/15/2019,7472.41,--,7468.57,7477.28,7440.26
02/14/2019,7426.95,--,7390.25,7454.42,7375.71
02/13/2019,7420.38,--,7437.46,7461.66,7413.84
02/12/2019,7414.62,--,7358.85,7419.43,7349.8
02/11/2019,7307.9,--,7327.37,7343.56,7290.03
02/08/2019,7298.2,--,7232.3,7299.44,7225.14
02/07/2019,7288.35,--,7316.5,7336.74,7235.05
02/06/2019,7375.28,--,7400.44,7410.77,7346.72
02/05/2019,7402.08,--,7356.34,7408.68,7355.36
02/04/2019,7347.54,--,7266.28,7348.23,7261.07
02/01/2019,7263.87,--,7256.37,7299.94,7243.41
01/31/2019,7281.74,--,7208.17,7303.12,7205.95
01/30/2019,7183.08,--,7094.79,7201.31,7065.57
01/29/2019,7028.29,--,7087.49,7092.29,7011.47
01/28/2019,7085.68,--,7075.01,7086.3,7034.25
01/25/2019,7164.86,--,7128.18,7174.56,7111.09
01/24/2019,7073.46,--,7042.25,7078.96,7029.95
01/23/2019,7025.77,--,7061.65,7084.85,6953.23
01/22/2019,7020.36,--,7109.57,7110.16,6979.81
01/18/2019,7157.23,--,7134.09,7185.38,7096.62
01/17/2019,7084.46,--,7010.13,7113.95,7003.62
01/16/2019,7034.69,--,7033.75,7079.63,7028.12
01/15/2019,7023.83,--,6931.39,7025.85,6928.12
01/14/2019,6905.92,--,6908.03,6936.22,6887.48
01/11/2019,6971.48,--,6947.46,6975.65,6933.6
01/10/2019,6986.07,--,6908.65,6991.37,6877.08
01/09/2019,6957.08,--,6923.06,6985.22,6899.56
01/08/2019,6897,--,6893.44,6909.58,6795.86
01/07/2019,6823.47,--,6757.53,6855.6,6741.4
01/04/2019,6738.86,--,6567.14,6760.69,6554.24
01/03/2019,6463.5,--,6584.77,6600.21,6457.13
01/02/2019,6665.94,--,6506.91,6693.71,6506.88
12/31/2018,6635.28,--,6649.52,6659.96,6570.06
12/28/2018,6584.52,--,6616.79,6684.18,6529.22
12/27/2018,6579.49,--,6457.19,6583.01,6336.97
12/26/2018,6554.36,--,6257.86,6555.53,6214.34
12/24/2018,6192.92,--,6278.49,6355.18,6190.17
12/21/2018,6332.99,--,6573.49,6586.68,6304.63
12/20/2018,6528.41,--,6607.76,6666.2,6447.91
12/19/2018,6636.83,--,6777.59,6868.86,6586.5
12/18/2018,6783.91,--,6809.82,6847.27,6733.71
12/17/2018,6753.73,--,6886.46,6931.81,6710.01
12/14/2018,6910.66,--,6986.37,7027.17,6898.99
12/13/2018,7070.33,--,7135.28,7154.64,7034.82
12/12/2018,7098.31,--,7127,7197.29,7096.56
12/11/2018,7031.83,--,7121.66,7129.83,6983.01
12/10/2018,7020.52,--,6959.63,7047.62,6878.98
12/07/2018,6969.25,--,7163.49,7205.37,6945.27
12/06/2018,7188.26,--,7017.05,7189.52,6984.34
12/04/2018,7158.43,--,7407.95,7421.11,7150.11
12/03/2018,7441.51,--,7486.13,7486.51,7392.22
11/30/2018,7330.54,--,7279.3,7332.79,7255.68
11/29/2018,7273.08,--,7267.37,7319.96,7217.69
11/28/2018,7291.59,--,7135.08,7292.71,7090.98
11/27/2018,7082.7,--,7041.23,7105.14,7014.36
11/26/2018,7081.85,--,7026.5,7083.93,7003.12
11/23/2018,6938.98,--,6919.52,6987.89,6919.16
11/21/2018,6972.25,--,6985.51,7029.92,6951.62
11/20/2018,6908.82,--,6867.43,6994.75,6830.76
11/19/2018,7028.48,--,7217.24,7224.12,7011.4
11/16/2018,7247.87,--,7193.6,7274.86,7171.7
11/15/2018,7259.03,--,7112.83,7274.26,7072.36
11/14/2018,7136.39,--,7265.39,7285.57,7101.17
11/13/2018,7200.87,--,7230.69,7319.12,7182.86
11/12/2018,7200.87,--,7364.05,7371.09,7193.77
11/09/2018,7406.9,--,7468.51,7474.34,7349.48
11/08/2018,7530.88,--,7544.17,7566.93,7499.71
11/07/2018,7570.75,--,7446.09,7572.93,7435.87
11/06/2018,7375.96,--,7326.07,7400.64,7320.89
11/05/2018,7328.85,--,7344.08,7349.23,7255.88
11/02/2018,7356.99,--,7424.02,7466.53,7298.68
11/01/2018,7434.06,--,7327.82,7435.88,7286.5
10/31/2018,7305.9,--,7276.62,7368.49,7270.63
10/30/2018,7161.65,--,7017.87,7166.84,7001.48
10/29/2018,7050.29,--,7272.42,7295.61,6922.83
10/26/2018,7167.21,--,7125.18,7283.32,7057
10/25/2018,7318.34,--,7197.49,7364.82,7178.54
10/24/2018,7108.4,--,7423.21,7435.69,7099
10/23/2018,7437.54,--,7328.55,7472.58,7260.13
10/22/2018,7468.63,--,7486.74,7520.54,7424.74
10/19/2018,7449.03,--,7530.15,7582.89,7428.3
10/18/2018,7485.14,--,7616.47,7616.86,7452.46
10/17/2018,7642.7,--,7669.26,7670.49,7563.09
10/16/2018,7645.49,--,7501.78,7658.14,7493.44
10/15/2018,7430.74,--,7473.33,7500.93,7400.07
10/12/2018,7496.89,--,7507.84,7516.69,7368.33
10/11/2018,7329.06,--,7388.07,7493.21,7274.04
10/10/2018,7422.05,--,7694.08,7701.2,7420.56
10/09/2018,7738.02,--,7728.51,7799.75,7718.95
10/08/2018,7735.95,--,7747.1,7797.32,7654.84
10/05/2018,7788.45,--,7874.76,7902.67,7715.97
10/04/2018,7879.51,--,7993.33,7997.17,7833.16
10/03/2018,8025.09,--,8034.65,8053.93,8012.03
10/02/2018,7999.55,--,8024.47,8054.15,7983.99
10/01/2018,8037.3,--,8091.5,8107.38,8019.77
09/28/2018,8046.35,--,8024.5,8065.06,8015.87
09/27/2018,8041.97,--,8021.22,8071.56,8017.91
09/26/2018,7990.37,--,8011.68,8067.03,7982.76
09/25/2018,8007.47,--,8001.59,8014.12,7979.29
09/24/2018,7993.25,--,7939.38,7997.9,7912.47
09/21/2018,7986.96,--,8041.69,8057.26,7979.67
09/20/2018,8028.23,--,7993.53,8039.06,7986.4
09/19/2018,7950.04,--,7962.54,7976.12,7917.73
09/18/2018,7956.11,--,7903.57,7986.1,7901.01
09/17/2018,7895.79,--,7992.21,8002.78,7890.07
09/14/2018,8010.04,--,8026.16,8040.83,7979.78
09/13/2018,8013.71,--,7999.93,8037.51,7989.85
09/12/2018,7954.23,--,7958.87,7965.39,7884.05
09/11/2018,7972.47,--,7894.87,7986.32,7880.92
09/10/2018,7924.16,--,7939.57,7945.03,7890.39
09/07/2018,7902.54,--,7878.79,7962.53,7873.93
09/06/2018,7922.73,--,7998.27,8001.97,7885.49
09/05/2018,7995.17,--,8073.53,8077.84,7962.35
09/04/2018,8091.25,--,8087.95,8104.07,8042.14
08/31/2018,8109.54,--,8079.31,8119.82,8079.31
08/30/2018,8088.36,--,8094.2,8133.3,8069.57
08/29/2018,8109.69,--,8044.34,8113.56,8042.1
08/28/2018,8030.04,--,8039.01,8046.31,8009.59
08/27/2018,8017.9,--,7989.64,8024.94,7976.6
08/24/2018,7945.98,--,7907.81,7949.71,7907.1
08/23/2018,7878.46,--,7886.47,7926.32,7866.53
08/22/2018,7889.1,--,7844.04,7897.63,7840.84
08/21/2018,7859.17,--,7840.09,7897.68,7836.79
08/20/2018,7821.01,--,7834.37,7837.14,7787.9
08/17/2018,7816.33,--,7786.64,7830.78,7752.68
08/16/2018,7806.52,--,7826.95,7849.67,7795.74
08/15/2018,7774.12,--,7810.02,7832.66,7732.69
08/14/2018,7870.89,--,7847.88,7878.23,7815.5
08/13/2018,7819.71,--,7848,7888.66,7814.27
08/10/2018,7839.11,--,7834.71,7866.19,7818.37
08/09/2018,7891.78,--,7886.51,7923.35,7881.06
08/08/2018,7888.33,--,7880,7901.69,7864.46
08/07/2018,7883.66,--,7878.62,7898.2,7868.65
08/06/2018,7859.68,--,7809.54,7859.68,7801.88
08/03/2018,7812.01,--,7819.23,7824.06,7783.3
08/02/2018,7802.69,--,7659.52,7808.85,7659.52
08/01/2018,7707.29,--,7701.82,7732.68,7670.71
07/31/2018,7671.79,--,7654.59,7709.49,7614.84
07/30/2018,7630,--,7735.27,7740.26,7604.24
07/27/2018,7737.42,--,7889.75,7889.75,7698.96
07/26/2018,7852.18,--,7848.04,7881.3,7834.08
07/25/2018,7932.24,--,7839.09,7933.31,7838.76
07/24/2018,7840.77,--,7914.35,7928.79,7814.33
07/23/2018,7841.87,--,7806.93,7846.76,7776.55
07/20/2018,7820.2,--,7843.08,7860.25,7815.86
07/19/2018,7825.3,--,7829.8,7849.85,7811.15
07/18/2018,7854.44,--,7859.43,7863.77,7822.83
07/17/2018,7855.12,--,7751.97,7867.15,7749.61
07/16/2018,7805.72,--,7831.74,7838.82,7791.98
07/13/2018,7825.98,--,7827.62,7843.52,7803.34
07/12/2018,7823.92,--,7752.71,7825.67,7746.76
07/11/2018,7716.61,--,7698.51,7748.16,7696.58
07/10/2018,7759.2,--,7770.63,7777.48,7731.98
07/09/2018,7756.2,--,7731.74,7757.28,7702.06
07/06/2018,7688.39,--,7595.93,7695.81,7588.65
07/05/2018,7586.43,--,7550.66,7589.19,7511.43
07/03/2018,7502.67,--,7593.63,7594.33,7498.5
07/02/2018,7567.69,--,7451.9,7568.1,7443.1
06/29/2018,7510.3,--,7544.13,7573.59,7502.95
06/28/2018,7503.68,--,7438.11,7526.07,7419.56
06/27/2018,7445.08,--,7586.33,7610.67,7444.17
06/26/2018,7561.63,--,7553.74,7597.49,7527
06/25/2018,7532.01,--,7631.12,7639.73,7477.73
06/22/2018,7692.82,--,7739.69,7739.71,7679.12
06/21/2018,7712.95,--,7800.3,7803.45,7699.2
06/20/2018,7781.51,--,7764.15,7806.6,7755.48
06/19/2018,7725.59,--,7658.47,7727.41,7635.73
06/18/2018,7747.03,--,7692.96,7749.36,7676.83
06/15/2018,7746.38,--,7725.03,7755.72,7704.34
06/14/2018,7761.04,--,7723.53,7768.6,7723.53
06/13/2018,7695.7,--,7713.9,7748.96,7686.65
06/12/2018,7703.79,--,7673.87,7708.25,7669.53
06/11/2018,7659.93,--,7647.24,7677.29,7642.87
06/08/2018,7645.51,--,7607.74,7653.58,7595.14
06/07/2018,7635.07,--,7697.41,7697.41,7597.66
06/06/2018,7689.24,--,7652.8,7691.65,7622.31
06/05/2018,7637.86,--,7621.36,7644.48,7602.38
06/04/2018,7606.46,--,7570.08,7607.17,7561.2
06/01/2018,7554.33,--,7487.66,7557.38,7487.23
05/31/2018,7442.12,--,7455.58,7492.42,7431.41
05/30/2018,7462.45,--,7428.41,7473.81,7423.67
05/29/2018,7396.59,--,7398.51,7435.13,7354.29
05/25/2018,7433.85,--,7422.2,7452.85,7415.58
05/24/2018,7424.43,--,7421.99,7435.38,7357.5
05/23/2018,7425.96,--,7335.03,7426.78,7334.62
05/22/2018,7378.46,--,7420.85,7432.53,7370.33
05/21/2018,7394.04,--,7406.33,7431.83,7368.21
05/18/2018,7354.34,--,7364.34,7381.16,7343.97
05/17/2018,7382.47,--,7379.58,7425.39,7350.46
05/16/2018,7398.3,--,7356.22,7413.32,7356.16
05/15/2018,7351.63,--,7361.3,7363.52,7320.97
05/14/2018,7411.32,--,7429.45,7458.42,7401.89
05/11/2018,7402.88,--,7393.96,7417.67,7372.26
05/10/2018,7404.97,--,7355.9,7414.15,7353.63
05/09/2018,7339.91,--,7281.53,7344.8,7259.05
05/08/2018,7266.9,--,7255.34,7278.81,7224.7
05/07/2018,7265.21,--,7241.82,7291.74,7235.76
05/04/2018,7209.62,--,7065.67,7228.26,7057.89
05/03/2018,7088.15,--,7065.03,7112.59,6991.14
05/02/2018,7100.9,--,7138.45,7169.46,7094.72
05/01/2018,7130.7,--,7053.65,7133.27,7036.18
04/30/2018,7066.27,--,7133.95,7169.8,7065.41
04/27/2018,7119.8,--,7195.52,7197.15,7083.95
04/26/2018,7118.68,--,7080.49,7143.94,7055.66
04/25/2018,7003.74,--,7009.99,7030.74,6926.97
04/24/2018,7007.35,--,7160.77,7171.67,6961.52
04/23/2018,7128.6,--,7173.99,7195.72,7094.43
04/20/2018,7146.13,--,7220.64,7222.99,7123.49
04/19/2018,7238.06,--,7258.61,7277.45,7215.17
04/18/2018,7295.24,--,7292.38,7319.58,7259.9
04/17/2018,7281.1,--,7215.12,7298.59,7206.55
04/16/2018,7156.28,--,7153.87,7178.51,7115.85
04/13/2018,7106.65,--,7179.62,7183.62,7078.14
04/12/2018,7140.25,--,7112.02,7166,7105.09
04/11/2018,7069.03,--,7055,7128.54,7055
04/10/2018,7094.3,--,7060.99,7117.98,7014.88
04/09/2018,6950.34,--,6971.45,7074.95,6944.96
04/06/2018,6915.11,--,6999.57,7066.64,6877.76
04/05/2018,7076.55,--,7099.25,7112.38,7036.62
04/04/2018,7042.11,--,6811.77,7059.29,6811.77
04/03/2018,6941.28,--,6924.35,6963.71,6835.23
04/02/2018,6870.12,--,7016.17,7044.71,6805.96
03/29/2018,7063.44,--,6984.65,7120.46,6935.78
03/28/2018,6949.23,--,6978.3,7036.09,6901.07
03/27/2018,7008.81,--,7255.47,7255.54,6963.68
03/26/2018,7220.54,--,7125.2,7225.83,7022.34
03/23/2018,6992.67,--,7170.68,7194.31,6992.67
03/22/2018,7166.68,--,7257.55,7303.19,7164.38
03/21/2018,7345.29,--,7347.5,7415.66,7325.35
03/20/2018,7364.3,--,7353.25,7380.74,7331.24
03/19/2018,7344.24,--,7419.2,7421.23,7285.27
03/16/2018,7481.99,--,7504.37,7514.21,7473.68
03/15/2018,7481.74,--,7509.24,7525.44,7463.18
03/14/2018,7496.81,--,7539.78,7544.89,7473.9
03/13/2018,7511.01,--,7627.52,7637.27,7492.98
03/12/2018,7588.32,--,7581.04,7609.1,7563.44
03/09/2018,7560.81,--,7475.98,7560.81,7469.03
03/08/2018,7427.95,--,7422.77,7435.01,7391.5
03/07/2018,7396.65,--,7311.74,7403.79,7311.74
03/06/2018,7372.01,--,7366.61,7378.03,7319.68
03/05/2018,7330.7,--,7222.89,7350.07,7205.31
03/02/2018,7257.87,--,7099.54,7267.19,7084.83
03/01/2018,7180.56,--,7274.75,7307.84,7117.66
02/28/2018,7273.01,--,7371.41,7386.8,7273.01
02/27/2018,7330.35,--,7416.17,7438.09,7330.35
02/26/2018,7421.46,--,7373.3,7421.85,7360.25
02/23/2018,7337.39,--,7261.35,7337.83,7232.5
02/22/2018,7210.09,--,7252.46,7280.93,7194.84
02/21/2018,7218.23,--,7258.48,7338.64,7218.11
02/20/2018,7234.31,--,7209.03,7295.95,7206
02/16/2018,7239.47,--,7236.51,7303.26,7226.38
02/15/2018,7256.43,--,7200.75,7256.93,7130.39
02/14/2018,7143.62,--,6979.24,7152.05,6977.07
02/13/2018,7013.51,--,6942.16,7025.68,6938.16
02/12/2018,6981.96,--,6936.68,7023.62,6879.69
02/09/2018,6874.49,--,6863.34,6917.01,6630.67
02/08/2018,6777.16,--,7067.3,7073.99,6776.77
02/07/2018,7051.98,--,7086.2,7170.33,7051.53
02/06/2018,7115.88,--,6837.56,7126.55,6824.82
02/05/2018,6967.53,--,7165.96,7277.36,6967.53
02/02/2018,7240.95,--,7347.59,7364.43,7238.18
02/01/2018,7385.86,--,7377.17,7441.09,7362.28
01/31/2018,7411.48,--,7443.25,7453.99,7381.12
01/30/2018,7402.48,--,7388.89,7433.65,7373.99
01/29/2018,7466.51,--,7484.47,7500.61,7455.55
01/26/2018,7505.77,--,7448.33,7505.77,7431.22
01/25/2018,7411.16,--,7457.94,7458.53,7388.58
01/24/2018,7415.06,--,7474.16,7486.32,7376.75
01/23/2018,7460.29,--,7424.95,7465.39,7423.18
01/22/2018,7408.03,--,7338.04,7408.03,7332.81
01/19/2018,7336.38,--,7312,7336.38,7297.28
01/18/2018,7296.05,--,7293.65,7313.89,7276.11
01/17/2018,7298.28,--,7257.77,7309.36,7229.32
01/16/2018,7223.69,--,7307.19,7330.33,7205.93
