price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,TPS,stock_diff,crypy_diff,stock_price
41958.41,10820000000.0,790000000000.0,8829004.11,17047582.4,18733404.7,8369405.0,962000000.0,862000000.0,2.85,32.5,-2361.5399999999936,14746.4
44319.95,10760000000.0,835000000000.0,8828235.33,17046565.12,18735720.61,8355678.0,1220000000.0,2220000000.0,3.16,0.0,-3340.1500000000015,14713.9
47660.1,3730000000.0,897000000000.0,8827210.26,17045567.94,18739535.14,8437441.0,412000000.0,456000000.0,2.31,0.0,-622.4199999999983,14713.9
48282.52,4340000000.0,909000000000.0,8826210.24,17044733.59,18739835.76,8416290.0,444000000.0,492000000.0,2.64,-330.0699999999997,761.5599999999977,14713.9
47520.96,4179999999.9999995,895000000000.0,8825241.47,17043855.51,18737727.72,8417526.0,662000000.0,928000000.0,3.17,-137.95000000000073,-334.0400000000009,15043.97
47855.0,9330000000.0,901000000000.0,8824322.66,17043152.47,18737582.89,8418575.0,799000000.0,1010000000.0,3.13,20.389999999999418,193.86000000000058,15181.92
47661.14,8090000000.0,897000000000.0,8823472.62,17042330.14,18736981.88,8467524.0,714000000.0,1240000000.0,3.11,123.77000000000044,1557.6100000000006,15161.53
46103.53,7950000000.0,868000000000.0,8822585.09,17041604.68,18734691.52,8505406.0,742000000.0,917000000.0,3.14,-67.81999999999971,1292.1399999999994,15037.76
44811.39,12030000000.0,844000000000.0,8821535.02,17040511.98,18731283.68,8528401.0,1120000000.0,1230000000.0,2.93,0.0,-815.1500000000015,15105.58
45626.54,3650000000.0,859000000000.0,8820541.23,17039531.01,18731622.8,8578125.0,353000000.0,429000000.0,2.24,0.0,272.8600000000006,15105.58
45353.68,4210000000.0,854000000000.0,8819622.46,17038760.27,18729480.03,8544891.0,375000000.0,518000000.0,2.44,-9.909999999999854,-404.48999999999796,15105.58
45758.17,7060000000.0,861000000000.0,8818697.44,17038179.38,18728020.37,8610975.0,1010000000.0,2540000000.0,3.02,-132.76000000000022,-682.8400000000038,15115.49
46441.01,5940000000.0,874000000000.0,8817847.38,17037371.61,18729121.7,8583990.0,1060000000.0,1150000000.0,3.18,-38.38999999999942,307.34999999999854,15248.25
46133.66,8740000000.0,868000000000.0,8816991.09,17036457.21,18728087.96,8527434.0,1240000000.0,1500000000.0,3.15,-87.69000000000051,-2594.0799999999945,15286.64
48727.74,16950000000.0,918000000000.0,8816103.57,17035507.69,18728058.44,8480576.0,1870000000.0,1940000000.0,3.22,0.0,-3071.3199999999997,15374.33
51799.06,11370000000.0,975000000000.0,8815147.26,17034745.65,18734851.43,8459920.0,876000000.0,1550000000.0,3.12,0.0,1266.7699999999968,15374.33
50532.29,9330000000.0,950000000000.0,8814072.21,17033354.33,18732745.45,8528081.0,681000000.0,531000000.0,2.39,0.0,500.7300000000032,15374.33
50031.56,4610000000.0,941000000000.0,8813047.13,17032537.55,18728309.41,8512336.0,571000000.0,932000000.0,2.64,10.80999999999949,27.159999999996217,15374.33
50004.4,8100000000.0,941000000000.0,8812078.32,17031861.41,18727412.11,8454085.0,1030000000.0,1660000000.0,3.22,32.340000000000146,275.31000000000495,15363.52
49729.09,7060000000.0,935000000000.0,8811153.24,17029689.96,18725797.47,8507596.0,1220000000.0,2000000000.0,3.4,21.80000000000109,1994.0399999999936,15331.18
47735.05,9260000000.0,898000000000.0,8810221.92,17028960.93,18724122.48,8487789.0,1240000000.0,1470000000.0,3.21,50.13999999999942,382.4800000000032,15309.38
47352.57,6010000000.0,891000000000.0,8809365.54,17027316.91,18721654.34,8458761.0,1160000000.0,1460000000.0,3.17,-6.649999999999636,-647.0400000000009,15259.24
47999.61,5350000000.0,903000000000.0,8808465.5,17026146.62,18720764.97,8422126.0,946000000.0,932000000.0,2.89,0.0,-676.25,15265.89
48675.86,4320000000.0,915000000000.0,8807621.7,17025418.93,18721849.46,8469631.0,477000000.0,546000000.0,2.27,0.0,-212.22000000000116,15265.89
48888.08,3600000000.0,919000000000.0,8806646.68,17024787.32,18720835.64,8441059.0,497000000.0,497000000.0,2.46,136.38999999999942,1101.6600000000035,15265.89
47786.42,5960000000.0,898000000000.0,8805765.34,17024051.07,18720235.21,8400046.0,900000000.0,1070000000.0000001,3.02,183.6900000000005,507.8799999999974,15129.5
47278.54,6360000000.0,889000000000.0,8804852.8,17022781.14,18717358.59,8353488.0,2060000000.0,898000000.0,2.95,-96.05000000000109,-899.5800000000017,14945.81
48178.12,5440000000.0,906000000000.0,8803940.27,17021769.32,18718607.77,8288241.0,1360000000.0,1200000000.0,3.07,22.06000000000131,-583.1999999999971,15041.86
48761.32,6260000000.0,917000000000.0,8802940.18,17020850.87,18716589.97,8233312.0,866000000.0,893000000.0,3.05,77.14999999999964,-1154.0800000000017,15019.8
49915.4,6490000000.0,938000000000.0,8801977.55,17019532.42,18717411.71,8266681.0,2069999999.9999998,1270000000.0,3.14,0.0,1040.989999999998,14942.65
48874.41,4360000000.0,919000000000.0,8800746.19,17018334.55,18715860.17,8308938.0,481000000.0,594000000.0,2.22,0.0,-161.87999999999738,14942.65
49036.29,6580000000.0,922000000000.0,8799721.13,17017571.87,18714491.87,8320995.0,1560000000.0,1160000000.0,2.5,227.98999999999978,1112.800000000003,14942.65
47923.49,7070000000.0,901000000000.0,8798658.54,17016739.8,18713662.61,8298455.0,1510000000.0,1270000000.0,3.15,172.86999999999898,2632.0899999999965,14714.66
45291.4,12630000000.0,851000000000.0,8797658.41,17015765.63,18709889.75,8290055.0,874000000.0,907000000.0,2.95,15.880000000001019,183.26000000000204,14541.79
45108.14,9310000000.0,848000000000.0,8796695.76,17014705.79,18707085.04,8263226.0,964000000.0,973000000.0,2.86,-130.27000000000044,-764.1200000000026,14525.91
45872.26,6610000000.0,862000000000.0,8795851.86,17013887.93,18705994.41,8242079.0,740000000.0,826000000.0,2.95,-137.57999999999993,-1097.9099999999962,14656.18
46970.17,12290000000.0,883000000000.0,8794782.93,17012894.64,18706374.79,8261964.0,874000000.0,901000000.0,3.13,0.0,582.1699999999983,14793.76
46388.0,10230000000.0,872000000000.0,8793776.6,17011684.55,18706511.89,8292172.0,809000000.0,628000000.0,2.1,0.0,-625.7300000000032,14793.76
47013.73,8580000000.0,884000000000.0,8792639.06,17010951.21,18705136.68,8344201.0,664000000.0,666000000.0,2.45,-29.139999999999418,593.8000000000029,14793.76
46419.93,6000000000.0,872000000000.0,8791614.0,17010141.15,18704985.12,8283524.0,943000000.0,923000000.0,2.96,6.639999999999418,1542.010000000002,14822.9
44877.92,6850000000.0,843000000000.0,8790726.43,17009246.61,18700296.69,8253496.0,964000000.0,842000000.0,2.92,51.1200000000008,-1256.270000000004,14816.26
46134.19,6140000000.0,867000000000.0,8789782.64,17008520.06,18700896.74,8216333.0,960000000.0,1730000000.0,3.03,-22.950000000000728,518.4599999999991,14765.14
45615.73,6540000000.0,857000000000.0,8788863.81,17007424.73,18699843.62,8174830.0,1300000000.0,926000000.0,3.0,-72.09000000000015,525.8199999999997,14788.09
45089.91,17160000000.0,847000000000.0,8787832.5,17006609.56,18699703.24,8155080.0,1330000000.0,1920000000.0,2.95,0.0,704.6300000000047,14860.18
44385.28,10520000000.0,834000000000.0,8786882.45,17005852.1,18696109.14,8202108.0,1070000000.0000001,1020000000.0,2.28,0.0,802.6999999999971,14860.18
43582.58,17780000000.0,819000000000.0,8785894.92,17005089.23,18695625.35,8217034.0,767000000.0,877000000.0,2.4,24.420000000000073,1912.9400000000023,14860.18
41669.64,12810000000.0,782000000000.0,8784851.13,17003944.77,18692691.7,8183606.0,1420000000.0,1080000000.0,2.99,-59.36000000000058,2311.3300000000017,14835.76
39358.31,8710000000.0,739000000000.0,8783857.27,17003185.55,18689409.39,8169902.0,1080000000.0,934000000.0,2.89,114.59000000000015,683.0699999999997,14895.12
38675.24,9460000000.0,726000000000.0,8782857.23,17002414.82,18686383.16,8127544.0,788000000.0,1440000000.0,2.75,19.23999999999978,250.2699999999968,14780.53
38424.97,5780000000.0,722000000000.0,8782007.18,17001706.36,18683210.89,8130818.0,1220000000.0,1030000000.0,2.86,80.22000000000116,-1148.7900000000009,14761.29
39573.76,5430000000.0,743000000000.0,8780950.88,17000948.85,18683861.76,8092661.0,876000000.0,853000000.0,2.73,0.0,-1706.4599999999991,14681.07
41280.22,5780000000.0,775000000000.0,8780057.08,17000323.44,18683737.79,8165859.0,639000000.0,589000000.0,2.2,0.0,-406.11999999999534,14681.07
41686.34,8320000000.0,783000000000.0,8779094.45,16998997.68,18685907.85,8139298.0,464000000.0,612000000.0,2.37,8.389999999999418,1711.3999999999942,14681.07
39974.94,8060000000.000001,750000000000.0,8778106.92,16998393.32,18685033.94,8093465.0,963000000.0,1200000000.0,2.9,-105.57999999999993,77.68000000000029,14672.68
39897.26,5470000000.0,749000000000.0,8777069.33,16997476.52,18681775.45,8047500.0,744000000.0,2260000000.0,3.02,15.680000000000291,8.459999999999127,14778.26
39888.8,10460000000.0,749000000000.0,8776069.26,16996630.39,18680148.39,8046356.0,1490000000.0,2610000000.0,2.96,102.0,2110.300000000003,14762.58
37778.5,8560000000.000001,709000000000.0,8775087.94,16995838.24,18678105.46,8034679.0,1210000000.0,1720000000.0,2.91,-180.1299999999992,-553.5599999999977,14660.58
38332.06,15480000000.0,719000000000.0,8774025.4,16994175.43,18674220.61,8068941.0,1530000000.0,1550000000.0,3.12,0.0,3884.6199999999953,14840.71
34447.44,3730000000.0,647000000000.0,8773087.86,16993352.58,18669389.87,8065998.0,418000000.0,658000000.0,1.99,0.0,573.3600000000006,14840.71
33874.08,4059999999.9999995,636000000000.0,8772131.58,16992630.24,18666630.58,8073480.0,413000000.0,459000000.0,2.27,3.719999999999345,1284.1600000000035,14840.71
32589.92,4400000000.0,612000000000.0,8771169.05,16991992.45,18664190.73,8064531.0,615000000.0,599000000.0,2.71,152.38999999999942,449.6899999999987,14836.99
32140.23,3400000000.0,603000000000.0,8770325.24,16991260.79,18659957.73,8027168.0,779000000.0,724000000.0,2.59,52.649999999999636,701.4199999999983,14684.6
31438.81,6390000000.0,590000000000.0,8769368.93,16990576.13,18658515.04,8019533.0,745000000.0,992000000.0,2.74,133.07000000000153,1593.8400000000001,14631.95
29844.97,4860000000.0,560000000000.0,8768462.64,16989485.55,18652384.67,8009061.0,761000000.0,966000000.0,2.64,223.89999999999964,-1222.9199999999983,14498.88
31067.89,4070000000.0000005,583000000000.0,8767700.07,16988707.48,18654161.79,8013756.0,728000000.0,705000000.0,2.65,0.0,-709.1500000000015,14274.98
31777.04,3110000000.0,596000000000.0,8766637.52,16987914.44,18654831.63,8058602.0,288000000.0,351000000.0,1.89,0.0,227.75,14274.98
31549.29,3220000000.0,592000000000.0,8765737.5,16987119.39,18653443.96,8096451.0,346000000.0,342000000.0,2.1,-152.26000000000022,-196.70000000000073,14274.98
31745.99,4590000000.0,596000000000.0,8764843.66,16986561.61,18652525.66,8067713.0,619000000.0,702000000.0,2.58,-115.88999999999942,-239.21999999999753,14427.24
31985.21,4030000000.0000005,600000000000.0,8763906.04,16985675.77,18652206.53,8036052.0,807000000.0,903000000.0,2.6,-101.82000000000153,-415.72999999999956,14543.13
32400.94,3840000000.0,608000000000.0,8763105.93,16984675.55,18653658.07,8041530.0,805000000.0,699000000.0,2.73,-32.69999999999891,-376.96000000000276,14644.95
32777.9,6110000000.0,615000000000.0,8762043.29,16983926.36,18652336.88,8042068.0,730000000.0,752000000.0,2.63,-55.590000000000146,-788.4099999999962,14677.65
33566.31,7150000000.0,630000000000.0,8761193.16,16983296.3,18652437.08,8074049.0,772000000.0,860000000.0,2.61,0.0,-327.6000000000058,14733.24
33893.91,2610000000.0,636000000000.0,8760405.51,16982597.37,18655099.6,8075027.0,370000000.0,410000000.0,1.86,0.0,178.7300000000032,14733.24
33715.18,3370000000.0,633000000000.0,8759624.23,16982078.54,18652403.93,8148554.0,338000000.0,341000000.0,2.24,31.31999999999971,559.2799999999988,14733.24
33155.9,4310000000.0,622000000000.0,8758617.93,16980952.53,18652130.36,8117321.0,740000000.0,697000000.0,2.59,142.13999999999942,289.65000000000146,14701.92
32866.25,6390000000.0,617000000000.0,8757799.05,16980359.46,18647613.31,8132784.0,737000000.0,909000000.0,2.65,-105.27999999999884,-1677.3700000000026,14559.78
34543.62,6160000000.0,648000000000.0,8756930.22,16979808.09,18650513.04,8086878.0,513000000.0,790000000.0,2.56,1.4200000000000728,336.8000000000029,14665.06
34206.82,5170000000.0,642000000000.0,8756161.38,16978989.27,18650201.89,8092587.0,566000000.0,675000000.0,2.7,0.0,157.66999999999825,14663.64
34049.15,5230000000.0,639000000000.0,8755273.69,16978335.48,18648982.96,8083053.0,527000000.0,586000000.0,2.59,0.0,-1268.2099999999991,14663.64
35317.36,3520000000.0,662000000000.0,8754448.48,16977831.84,18650458.96,8195787.0,310000000.0,438000000.0,1.96,0.0,936.9199999999983,14663.64
34380.44,3930000000.0,645000000000.0,8753729.61,16976983.95,18647838.67,8357390.0,458000000.0,483000000.0,2.71,24.30999999999949,1093.1100000000006,14663.64
33287.33,4700000000.0,624000000000.0,8752935.63,16976426.94,18644514.72,8502206.0,512000000.0,587000000.0,2.2,116.95000000000073,-353.0,14639.33
33640.33,6290000000.0,631000000000.0,8752373.0,16976060.52,18643588.04,8496785.0,506000000.0,759000000.0,2.69,18.429999999998472,-1259.5800000000017,14522.38
34899.91,14060000000.0,655000000000.0,8751772.82,16975284.06,18646396.84,8406086.0,680000000.0,834000000.0,2.51,-24.3799999999992,-689.0599999999977,14503.95
35588.97,10800000000.0,667000000000.0,8751222.63,16974891.38,18647756.89,8303858.0,787000000.0,767000000.0,2.4,27.81999999999971,1069.1600000000035,14528.33
34519.81,6830000000.0,647000000000.0,8750660.02,16974359.8,18644650.61,8223046.0,724000000.0,859000000.0,2.49,0.0,1374.8799999999974,14500.51
33144.93,8250000000.0,621000000000.0,8750109.81,16973368.88,18644746.95,8144924.0,606000000.0,667000000.0,1.43,0.0,1814.4900000000016,14500.51
31330.44,9060000000.0,587000000000.0,8749747.24,16973226.59,18638055.25,8062881.0,788000000.0,811000000.0,2.09,140.1200000000008,-1846.6000000000022,14500.51
33177.04,10860000000.0,622000000000.0,8749190.87,16972655.37,18637122.37,8041802.0,1210000000.0,1320000000.0,2.58,-9.319999999999709,-612.0699999999997,14360.39
33789.11,7250000000.0,633000000000.0,8748503.21,16972063.25,18643545.51,8078089.0,982000000.0,942000000.0,2.63,97.97999999999956,22.9800000000032,14369.71
33766.13,10390000000.0,633000000000.0,8747846.81,16971522.17,18640719.69,8067687.0,1420000000.0,1520000000.0,2.7,18.459999999999127,2345.1799999999967,14271.73
31420.95,16610000000.0,589000000000.0,8747215.42,16970994.44,18636542.69,8027529.0,1620000000.0,1620000000.0,2.28,111.79000000000087,-1472.079999999998,14253.27
32893.03,15570000000.0,617000000000.0,8746646.58,16970595.67,18634837.16,7957519.0,1390000000.0,1220000000.0,2.41,0.0,-1895.3700000000026,14141.48
34788.4,8369999999.999999,652000000000.0,8745990.24,16969656.51,18643108.79,7919921.0,906000000.0,797000000.0,1.94,0.0,-940.1199999999953,14141.48
35728.52,6930000000.0,670000000000.0,8745333.93,16969226.94,18642337.21,7902216.0,529000000.0,762000000.0,2.11,111.10000000000036,-1098.3800000000047,14141.48
36826.9,13220000000.0,691000000000.0,8744690.06,16968563.97,18642133.53,7870598.0,1660000000.0,1620000000.0,2.59,-130.97000000000116,-1727.9000000000015,14030.38
38554.8,7830000000.0,723000000000.0,8743914.83,16967974.46,18645238.3,7845514.0,1330000000.0,1710000000.0,2.74,121.67000000000007,-715.0999999999985,14161.35
39269.9,8520000000.0,736000000000.0,8743102.08,16966943.52,18644904.27,7823177.0,2040000000.0,1970000000.0,2.94,-33.18000000000029,-1013.0800000000017,14039.68
40282.98,8140000000.000001,755000000000.0,8742333.17,16966326.69,18647591.39,7811420.0,1910000000.0,3470000000.0,2.8,-101.27999999999884,433.47000000000116,14072.86
39849.51,10650000000.0,747000000000.0,8741514.12,16965590.58,18647193.57,7791696.0,1290000000.0,2520000000.0,2.88,0.0,2811.9200000000055,14174.14
37037.59,8000000000.0,693000000000.0,8740670.28,16964733.65,18643876.56,7742369.0,951000000.0,832000000.0,2.11,0.0,1320.1199999999953,14174.14
35717.47,7900000000.0,670000000000.0,8739845.21,16964219.71,18637484.79,7830399.0,581000000.0,537000000.0,2.59,104.71999999999935,-1288.729999999996,14174.14
37006.2,7250000000.0,693000000000.0,8739026.34,16963621.02,18638548.57,7963949.0,1090000000.0,1240000000.0,2.46,49.090000000000146,-99.62000000000262,14069.42
37105.82,9940000000.0,695000000000.0,8738369.96,16962706.8,18637551.19,7890018.0,1330000000.0,1060000000.0,2.93,108.57999999999993,1918.3499999999985,14020.33
35187.47,12560000000.0,659000000000.0,8737632.33,16962021.93,18638062.22,7809660.0,1400000000.0,1590000000.0,2.47,-13.159999999999854,2463.2800000000025,13911.75
32724.19,10760000000.0,613000000000.0,8736844.69,16960651.16,18630774.93,7725112.0,1640000000.0,1680000000.0,2.84,43.19000000000051,-2801.59,13924.91
35525.78,7350000000.0,666000000000.0,8735913.29,16958911.1,18630458.35,7757818.0,1150000000.0,2520000000.0,2.74,0.0,-419.6100000000006,13881.72
35945.39,4410000000.0,673000000000.0,8735081.91,16958124.95,18633313.56,7740427.0,418000000.0,1200000000.0,2.18,0.0,-447.83000000000175,13881.72
36393.22,6860000000.0,682000000000.0,8734144.35,16957512.33,18631741.04,7761462.0,482000000.0,449000000.0,2.23,67.22999999999956,-636.5400000000009,13881.72
37029.76,8210000000.000001,694000000000.0,8733325.49,16957118.22,18633471.04,7737084.0,781000000.0,933000000.0,2.72,199.97999999999956,-1581.6599999999962,13814.49
38611.42,6770000000.0,723000000000.0,8732506.53,16956308.26,18636367.67,7728484.0,825000000.0,1150000000.0,2.93,-141.8199999999997,1279.8399999999965,13614.51
37331.58,6330000000.0,699000000000.0,8731587.65,16955545.94,18633113.95,7731198.0,764000000.0,956000000.0,2.92,19.850000000000364,711.5,13756.33
36620.08,7500000000.0,686000000000.0,8730550.03,16954825.6,18630336.12,7807457.0,724000000.0,788000000.0,2.68,0.0,404.75,13736.48
36215.33,8500000000.0,678000000000.0,8729662.36,16954032.89,18630440.93,7815171.0,834000000.0,867000000.0,2.66,0.0,853.060000000005,13736.48
35362.27,6500000000.0,662000000000.0,8728780.63,16953371.68,18626512.74,7881116.0,477000000.0,564000000.0,2.11,0.0,224.8199999999997,13736.48
35137.45,10000000000.0,658000000000.0,8727880.38,16952684.04,18623582.03,8128115.0,724000000.0,507000000.0,2.23,-12.260000000000218,-1223.9400000000023,13736.48
36361.39,21980000000.0,681000000000.0,8727155.21,16952136.6,18623831.65,8218912.0,1390000000.0,1220000000.0,2.52,12.459999999999127,-2499.590000000004,13748.74
38860.98,8320000000.0,728000000000.0,8726411.17,16951419.79,18627938.89,8257905.0,1000000000.0,939000000.0,2.52,-1.7199999999993452,-446.09999999999854,13736.28
39307.08,13760000000.0,736000000000.0,8725679.75,16950758.52,18628321.83,8190998.0,1320000000.0,1180000000.0,2.64,80.82999999999993,1263.6100000000006,13738.0
38043.47,16350000000.000002,712000000000.0,8724917.05,16950050.86,18626157.27,8162850.0,1420000000.0,1380000000.0,2.69,-4.0,821.1900000000023,13657.17
37222.28,15750000000.0,697000000000.0,8724148.08,16949335.67,18626065.3,8176838.0,1780000000.0,2230000000.0,2.74,0.0,3019.709999999999,13661.17
34202.57,29230000000.0,640000000000.0,8723360.44,16948892.36,18618850.03,8179021.0,1420000000.0,1560000000.0,2.26,0.0,-3249.550000000003,13661.17
37452.12,19570000000.0,701000000000.0,8722616.49,16948219.46,18622599.06,8302626.0,1380000000.0,1140000000.0,2.56,190.1800000000003,-456.50999999999476,13661.17
37908.63,31680000000.0,710000000000.0,8721891.24,16947536.27,18620892.25,8313040.0,1700000000.0,2400000000.0,2.61,-64.75,-1684.0699999999997,13470.99
39592.7,23260000000.0,741000000000.0,8721203.42,16946483.85,18626376.04,8197558.0,2220000000.0,2560000000.0,2.62,236.0,1354.2999999999956,13535.74
38238.4,92800000000.0,716000000000.0,8720503.13,16945803.17,18621167.12,8085959.0,4360000000.0,4280000000.0000005,3.07,-3.899999999999636,-5977.82,13299.74
44216.22,13900000000.0,828000000000.0,8719734.09,16944827.52,18628288.35,7975526.0,1330000000.0,1570000000.0,2.55,-75.40999999999985,153.76000000000204,13303.64
44062.46,19440000000.0,825000000000.0,8719108.93,16944086.71,18628791.81,7886901.0,3520000000.0,2510000000.0,2.93,0.0,-2608.8499999999985,13379.05
46671.31,28120000000.0,874000000000.0,8718351.77,16943588.68,18631037.45,7820529.0,1210000000.0,1260000000.0,2.54,0.0,-1991.4100000000035,13379.05
48662.72,16500000000.0,911000000000.0,8717526.63,16942910.51,18630994.11,7893989.0,1240000000.0,937000000.0,2.68,0.0,-1583.199999999997,13379.05
50245.92,14190000000.0,940000000000.0,8716757.61,16942149.85,18633224.32,7903858.0,1570000000.0,2069999999.9999998,3.09,254.0599999999995,699.4000000000015,13379.05
49546.52,23250000000.0,928000000000.0,8715919.85,16940975.14,18631805.93,7840205.0,3280000000.0,2270000000.0,3.17,93.30999999999949,-5142.990000000005,13124.99
54689.51,17860000000.0,1020000000000.0,8714913.35,16939689.16,18633730.3,7832385.0,3240000000.0,1910000000.0,3.49,-357.75,-1065.8499999999985,13031.68
55755.36,9110000000.0,1040000000000.0,8713838.14,16938361.6,18637602.77,7839584.0,1590000000.0,1890000000.0,3.58,-12.430000000000291,-1523.1500000000015,13389.43
57278.51,14230000000.0,1070000000000.0001,8712762.94,16937286.43,18636010.32,7812561.0,2020000000.0,2020000000.0,3.54,0.0,-676.0299999999988,13401.86
57954.54,35390000000.0,1080000000000.0001,8711637.75,16936398.95,18636751.97,7885263.0,1510000000.0,1160000000.0,2.86,0.0,-677.4099999999962,13401.86
58631.95,10590000000.0,1100000000000.0,8710475.0,16935566.03,18635359.34,8085362.0,1340000000.0,1050000000.0,3.19,-350.3799999999992,1687.0799999999945,13401.86
56944.87,25110000000.0,1070000000000.0001,8709406.01,16934666.54,18633129.19,8112365.0,1660000000.0,1560000000.0,3.55,119.39999999999964,27.900000000001455,13752.24
56916.97,16059999999.999998,1060000000000.0,8708348.58,16933751.41,18631338.91,8109697.0,1840000000.0,1860000000.0,3.6,50.42000000000007,818.489999999998,13632.84
56098.48,11290000000.0,1050000000000.0,8707285.29,16933026.93,18631024.43,8105484.0,1920000000.0,2000000000.0,3.59,-51.07999999999993,891.9400000000023,13582.42
55206.54,21750000000.0,1030000000000.0,8706303.27,16932098.72,18627035.53,8119174.0,1670000000.0,1580000000.0,3.48,-261.6200000000008,-2694.659999999996,13633.5
57901.2,8690000000.0,1080000000000.0001,8705171.2,16931325.18,18628762.09,8252070.0,1390000000.0,1260000000.0,3.33,0.0,1103.4199999999983,13895.12
56797.78,5310000000.0,1060000000000.0,8704070.54,16930385.59,18626740.7,8398290.0,613000000.0,580000000.0,2.72,0.0,-990.2099999999991,13895.12
57787.99,10110000000.0,1080000000000.0001,8702913.7,16929804.22,18625878.77,8744077.0,725000000.0,743000000.0,3.01,-67.55999999999949,2008.5400000000009,13895.12
55779.45,13700000000.0,1040000000000.0,8702044.36,16928971.87,18624708.41,8783598.0,1770000000.0,1550000000.0,3.39,-119.86999999999898,2002.3699999999953,13962.68
53777.08,11550000000.0,1010000000000.0,8701137.06,16927989.86,18620182.85,8798352.0,1680000000.0,1800000000.0,2.97,31.519999999998618,-1069.2200000000012,14082.55
54846.3,23330000000.0,1030000000000.0,8700373.86,16927357.82,18620612.15,8738011.0,1260000000.0,1070000000.0000001,3.2,-39.18999999999869,205.7100000000064,14051.03
54640.59,11860000000.0,1020000000000.0,8699485.01,16926750.67,18619928.96,8764798.0,1610000000.0,1480000000.0,3.44,-48.56000000000131,1842.2899999999936,14090.22
52798.3,24420000000.0,987000000000.0,8698596.57,16926043.52,18618119.13,8757622.0,1450000000.0,1590000000.0,2.8,0.0,3582.9200000000055,14138.78
49215.38,14410000000.0,920000000000.0,8697889.39,16925301.52,18611175.13,8680678.0,703000000.0,879000000.0,2.8,0.0,-727.2700000000041,14138.78
49942.65,7670000000.0,934000000000.0,8697006.85,16924442.5,18612764.73,8810805.0,914000000.0,909000000.0,3.38,121.97000000000116,251.4800000000032,14138.78
49691.17,18640000000.0,929000000000.0,8696097.83,16924016.41,18612323.63,8884876.0,2790000000.0,2620000000.0,3.43,198.39999999999964,-3644.1900000000023,14016.81
53335.36,24050000000.0,997000000000.0,8695251.64,16923316.01,18612695.42,8812844.0,2320000000.0,1560000000.0,3.12,-131.8099999999995,-2013.6599999999962,13818.41
55349.02,9520000000.0,1030000000000.0,8694355.66,16922916.49,18613659.1,8831644.0,1610000000.0,1350000000.0,2.62,163.9499999999989,-20.840000000003783,13950.22
55369.86,36210000000.0,1040000000000.0,8693723.53,16922421.88,18615475.26,8667077.0,1790000000.0,1960000000.0,3.24,-128.5,-936.5400000000009,13786.27
56306.4,13000000000.0,1050000000000.0,8692922.71,16921653.1,18614482.18,8536328.0,1540000000.0,1670000000.0,2.4,0.0,564.7200000000012,13914.77
55741.68,17770000000.0,1040000000000.0,8692313.54,16921285.72,18614706.61,8388763.0,2240000000.0,3000000000.0,3.2,0.0,-5461.879999999997,13914.77
61203.56,8610000000.0,1140000000000.0,8691536.22,16920323.65,18617187.99,8263216.0,844000000.0,2580000000.0,2.26,-137.5699999999997,-381.3199999999997,13914.77
61584.88,13410000000.0,1150000000000.0,8690966.62,16920023.88,18617718.79,8171847.0,2210000000.0,2250000000.0,2.53,13.579999999999927,-1338.6700000000055,14052.34
62923.55,14960000000.0,1180000000000.0,8690322.54,16919182.43,18618788.56,7958614.0,1670000000.0,1720000000.0,4.15,180.92000000000007,-439.75,14038.76
63363.3,13770000000.0,1180000000000.0,8689246.9,16918239.48,18617523.05,7886301.0,1970000000.0,1900000000.0,3.42,-138.26000000000022,1089.25,13857.84
62274.05,12250000000.0,1160000000000.0,8688402.85,16917462.21,18617310.55,7757469.0,2360000000.0,2000000000.0,3.6,146.10000000000036,2110.4300000000003,13996.1
60163.62,19840000000.0,1120000000000.0,8687514.97,16916489.89,18614167.54,7624092.0,1830000000.0,1580000000.0,3.37,0.0,312.7700000000041,13850.0
59850.85,18560000000.0,1120000000000.0,8686614.32,16915439.54,18613445.36,7577083.0,908000000.0,937000000.0,2.95,0.0,-154.52999999999884,13850.0
60005.38,10140000000.0,1120000000000.0,8685707.66,16914867.99,18612227.8,7619317.0,1460000000.0,1550000000.0,3.47,-50.19000000000051,1755.699999999997,13850.0
58249.68,5790000000.0,1090000000000.0001,8684725.78,16913794.58,18609843.89,7635154.0,1130000000.0,1070000000.0000001,3.73,70.88000000000102,1045.800000000003,13900.19
57203.88,17970000000.0,1070000000000.0001,8683775.06,16912961.05,18608837.38,7609309.0,1240000000.0,1910000000.0,3.25,140.46999999999935,352.6800000000003,13829.31
56851.2,33040000000.0,1060000000000.0,8682937.17,16912054.43,18606842.24,7512675.0,1660000000.0,1870000000.0,3.69,-9.539999999999054,-1536.9500000000044,13688.84
58388.15,20040000000.0,1090000000000.0001,8681955.29,16911207.41,18607299.19,7475706.0,1480000000.0,2120000000.0,3.59,-7.210000000000946,171.0500000000029,13698.38
58217.1,28060000000.0,1090000000000.0001,8681054.94,16909968.34,18607055.5,7388312.0,1360000000.0,1670000000.0,3.36,0.0,639.989999999998,13705.59
57577.11,11370000000.0,1080000000000.0001,8680079.48,16909213.14,18605606.77,7433353.0,760000000.0,883000000.0,2.86,0.0,-1031.0299999999988,13705.59
58608.14,17700000000.0,1090000000000.0001,8679166.61,16908366.22,18603733.2,7521981.0,882000000.0,754000000.0,3.23,0.0,-739.760000000002,13705.59
